locus_tag	ftype	length_bp	gene	EC_number	COG	product
DHKOHJCB_02098	CDS	264	ynfE			putative protein YnfE
DHKOHJCB_02099	CDS	1269	xynC	3.2.1.136		Glucuronoxylanase XynC
DHKOHJCB_02100	CDS	1542	xynD	3.2.1.55		Arabinoxylan arabinofuranohydrolase
DHKOHJCB_02101	CDS	447				hypothetical protein
DHKOHJCB_02102	CDS	894	gtaB_2	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
DHKOHJCB_02103	CDS	606				hypothetical protein
DHKOHJCB_02104	CDS	1200	nrnB	3.1.-.-	COG2404	Oligoribonuclease NrnB
DHKOHJCB_02105	CDS	1530	accD5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
DHKOHJCB_02106	CDS	783	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
DHKOHJCB_02107	CDS	900	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
DHKOHJCB_02108	CDS	222	yngHB		COG0511	Biotin/lipoyl attachment protein
DHKOHJCB_02109	CDS	1335	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
DHKOHJCB_02110	CDS	1650	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
DHKOHJCB_02111	CDS	1143	bcd	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
DHKOHJCB_02112	CDS	213				hypothetical protein
DHKOHJCB_02113	CDS	1533				hypothetical protein
DHKOHJCB_02114	CDS	393				hypothetical protein
DHKOHJCB_02115	CDS	3819	ppsE	2.3.1.-	COG3319	Plipastatin synthase subunit E
DHKOHJCB_02116	CDS	3549	ppsD	2.3.1.-	COG0318	Plipastatin synthase subunit D
DHKOHJCB_02117	CDS	1476	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
DHKOHJCB_02118	CDS	978	galM	5.1.3.3	COG2017	Aldose 1-epimerase
DHKOHJCB_02119	CDS	1392	mepA_1			Multidrug export protein MepA
DHKOHJCB_02120	CDS	546	yoeB			putative protein YoeB
DHKOHJCB_02121	tRNA	73				tRNA-Arg(cct)
DHKOHJCB_02122	CDS	546	xerC_4			Tyrosine recombinase XerC
DHKOHJCB_02123	CDS	231				hypothetical protein
DHKOHJCB_02124	CDS	1764	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
DHKOHJCB_02125	CDS	858	yofA		COG0583	HTH-type transcriptional regulator YofA
DHKOHJCB_02126	CDS	990	adhT	1.1.1.1		Alcohol dehydrogenase
DHKOHJCB_02127	CDS	1482	gltB	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
DHKOHJCB_02128	CDS	4563	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
DHKOHJCB_02129	CDS	903	gltC_3			HTH-type transcriptional regulator GltC
DHKOHJCB_02130	CDS	1116	proB_2	2.7.2.11	COG0263	Glutamate 5-kinase 1
DHKOHJCB_02131	CDS	816	proC_2	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
DHKOHJCB_02132	CDS	375	rtp			Replication termination protein
DHKOHJCB_02133	CDS	717	ucpA	1.-.-.-		Oxidoreductase UcpA
DHKOHJCB_02134	CDS	306				hypothetical protein
DHKOHJCB_02135	CDS	762				hypothetical protein
DHKOHJCB_02136	CDS	534				IS1595 family transposase ISSpgl1
DHKOHJCB_02137	CDS	2322				hypothetical protein
DHKOHJCB_02138	CDS	405				hypothetical protein
DHKOHJCB_02139	CDS	417				hypothetical protein
DHKOHJCB_02140	CDS	1245	yoaB		COG0477	Putative transporter YoaB
DHKOHJCB_02141	CDS	1464	yoaC	2.7.1.-	COG1070	Putative sugar kinase YoaC
DHKOHJCB_02142	CDS	1002	yoaD	1.1.1.-	COG0111	Putative 2-hydroxyacid dehydrogenase YoaD
DHKOHJCB_02143	CDS	2043	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
DHKOHJCB_02144	CDS	294				hypothetical protein
DHKOHJCB_02145	CDS	405				hypothetical protein
DHKOHJCB_02146	CDS	123				hypothetical protein
DHKOHJCB_02147	CDS	294				hypothetical protein
DHKOHJCB_02148	CDS	1686	yoaH		COG0840	Putative methyl-accepting chemotaxis protein YoaH
DHKOHJCB_02149	CDS	1452		1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
DHKOHJCB_02150	CDS	699	yoaJ		COG4305	Expansin-YoaJ
DHKOHJCB_02151	CDS	678				hypothetical protein
DHKOHJCB_02152	CDS	1038	pelB	4.2.2.10	COG3866	Pectin lyase
DHKOHJCB_02153	CDS	684	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
DHKOHJCB_02154	CDS	105				hypothetical protein
DHKOHJCB_02155	CDS	306				hypothetical protein
DHKOHJCB_02156	CDS	1173	oxdD	4.1.1.2	COG2140	Oxalate decarboxylase OxdD
DHKOHJCB_02157	CDS	483				hypothetical protein
DHKOHJCB_02158	CDS	756				hypothetical protein
DHKOHJCB_02159	CDS	354				hypothetical protein
DHKOHJCB_02160	CDS	285				hypothetical protein
DHKOHJCB_02161	CDS	498				hypothetical protein
DHKOHJCB_02162	CDS	912				hypothetical protein
DHKOHJCB_02163	CDS	483				hypothetical protein
DHKOHJCB_02164	CDS	255				hypothetical protein
DHKOHJCB_02165	CDS	795				hypothetical protein
DHKOHJCB_02166	CDS	873	gltC_4			HTH-type transcriptional regulator GltC
DHKOHJCB_02167	CDS	879	yijE_1			putative cystine transporter YijE
DHKOHJCB_02168	CDS	432				hypothetical protein
DHKOHJCB_02169	CDS	633	ydeA	3.2.-.-	COG0693	putative protease YdeA
DHKOHJCB_02170	CDS	921	penP	3.5.2.6	COG2367	Beta-lactamase
DHKOHJCB_02171	CDS	363	yobA			putative protein YobA
DHKOHJCB_02172	CDS	264				hypothetical protein
DHKOHJCB_02173	CDS	2601	rphC			rifamycin-inactivating phosphotransferase RphC
DHKOHJCB_02174	CDS	642	xynA	3.2.1.8		Endo-1,4-beta-xylanase A
DHKOHJCB_02175	CDS	240				hypothetical protein
DHKOHJCB_02176	CDS	240				hypothetical protein
DHKOHJCB_02177	CDS	339				hypothetical protein
DHKOHJCB_02178	CDS	366				hypothetical protein
DHKOHJCB_02179	CDS	177				hypothetical protein
DHKOHJCB_02180	CDS	180				hypothetical protein
DHKOHJCB_02181	CDS	2064		3.2.1.78	COG4124	Mannan endo-1,4-beta-mannosidase
DHKOHJCB_02182	CDS	1020	purR_2		COG1609	HTH-type transcriptional repressor PurR
DHKOHJCB_02183	CDS	1365	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
DHKOHJCB_02184	CDS	618				hypothetical protein
DHKOHJCB_02185	CDS	1269	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
DHKOHJCB_02186	CDS	882	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
DHKOHJCB_02187	CDS	885	araP_1		COG1175	L-arabinose transport system permease protein AraP
DHKOHJCB_02188	CDS	2241	agaA	3.2.1.22		Alpha-galactosidase AgaA
DHKOHJCB_02189	CDS	969	bglK	2.7.1.85	COG1940	Beta-glucoside kinase
DHKOHJCB_02190	CDS	459	yobK			Antitoxin YobK
DHKOHJCB_02191	CDS	1803	yobL	3.1.-.-		Ribonuclease YobL
DHKOHJCB_02192	CDS	564				hypothetical protein
DHKOHJCB_02193	CDS	1437		1.4.3.2	COG1231	L-amino acid oxidase
DHKOHJCB_02194	CDS	333	csaA		COG0073	putative chaperone CsaA
DHKOHJCB_02195	CDS	726	rhaR_1			HTH-type transcriptional activator RhaR
DHKOHJCB_02196	CDS	744				hypothetical protein
DHKOHJCB_02197	CDS	576				hypothetical protein
DHKOHJCB_02198	CDS	702	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
DHKOHJCB_02199	CDS	483				hypothetical protein
DHKOHJCB_02200	CDS	942				hypothetical protein
DHKOHJCB_02201	CDS	546				Protein csk22
DHKOHJCB_02202	CDS	324	czrA		COG0640	HTH-type transcriptional repressor CzrA
DHKOHJCB_02203	CDS	678				hypothetical protein
DHKOHJCB_02204	CDS	537				hypothetical protein
DHKOHJCB_02205	CDS	567				hypothetical protein
DHKOHJCB_02206	CDS	174				hypothetical protein
DHKOHJCB_02207	CDS	498				hypothetical protein
DHKOHJCB_02208	CDS	978	mccF			Microcin C7 self-immunity protein MccF
DHKOHJCB_02209	CDS	1059	des_1	1.14.19.-	COG3239	Fatty acid desaturase
DHKOHJCB_02210	CDS	1113	desK_2	2.7.13.3	COG4585	Sensor histidine kinase DesK
DHKOHJCB_02211	CDS	600	desR_2		COG2197	Transcriptional regulatory protein DesR
DHKOHJCB_02212	CDS	864	yocH		COG1388	Cell wall-binding protein YocH
DHKOHJCB_02213	CDS	1776	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
DHKOHJCB_02214	CDS	627	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
DHKOHJCB_02215	CDS	492	yocK		COG1734	General stress protein 16O
DHKOHJCB_02216	CDS	333				hypothetical protein
DHKOHJCB_02217	CDS	228				hypothetical protein
DHKOHJCB_02218	CDS	477	yocM		COG0071	Salt stress-responsive protein YocM
DHKOHJCB_02219	CDS	264				hypothetical protein
DHKOHJCB_02220	CDS	234				hypothetical protein
DHKOHJCB_02221	CDS	345				hypothetical protein
DHKOHJCB_02222	CDS	204				hypothetical protein
DHKOHJCB_02223	CDS	1488	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
DHKOHJCB_02224	CDS	1899	sqhC	4.2.1.137	COG1657	Sporulenol synthase
DHKOHJCB_02225	CDS	846				hypothetical protein
DHKOHJCB_02226	CDS	1338				hypothetical protein
DHKOHJCB_02227	CDS	966	panS_1		COG0385	Pantothenate precursors transporter PanS
DHKOHJCB_02228	CDS	1254	odhB	2.3.1.61		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
DHKOHJCB_02229	CDS	2835	odhA	1.2.4.2		2-oxoglutarate dehydrogenase E1 component
DHKOHJCB_02230	CDS	1917				hypothetical protein
DHKOHJCB_02231	CDS	891				hypothetical protein
DHKOHJCB_02232	CDS	591	yojM		COG2032	Superoxide dismutase-like protein YojM
DHKOHJCB_02233	CDS	1245	cwlS	3.4.19.11	COG0791	D-gamma-glutamyl-meso-diaminopimelic acid endopeptidase CwlS
DHKOHJCB_02234	CDS	1218	oleD_2	2.4.1.-		Oleandomycin glycosyltransferase
DHKOHJCB_02235	CDS	615	cdaS	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaS
DHKOHJCB_02236	CDS	111				hypothetical protein
DHKOHJCB_02237	CDS	1359	norM		COG0534	Multidrug resistance protein NorM
DHKOHJCB_02238	CDS	849	rsbRC		COG1366	RsbT co-antagonist protein RsbRC
DHKOHJCB_02239	CDS	666	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
DHKOHJCB_02240	CDS	351	yojF			putative protein YojF
DHKOHJCB_02241	CDS	279				hypothetical protein
DHKOHJCB_02242	CDS	897	rarD		COG2962	Protein RarD
DHKOHJCB_02243	CDS	462	gerT			Spore germination protein GerT
DHKOHJCB_02244	CDS	237				hypothetical protein
DHKOHJCB_02245	CDS	1335	gntT_2		COG2610	High-affinity gluconate transporter
DHKOHJCB_02246	CDS	390				hypothetical protein
DHKOHJCB_02247	CDS	327	yodB_2		COG1733	HTH-type transcriptional regulator YodB
DHKOHJCB_02248	CDS	609	yodC_1	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
DHKOHJCB_02249	CDS	603	mhqD	3.1.-.-	COG0400	Putative hydrolase MhqD
DHKOHJCB_02250	CDS	912	mhqE	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqE
DHKOHJCB_02251	CDS	201				hypothetical protein
DHKOHJCB_02252	CDS	1491	yodF_2		COG0591	putative symporter YodF
DHKOHJCB_02253	CDS	1401	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
DHKOHJCB_02254	CDS	702	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DHKOHJCB_02255	CDS	252				hypothetical protein
DHKOHJCB_02256	CDS	822	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
DHKOHJCB_02257	CDS	702	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
DHKOHJCB_02258	CDS	126				hypothetical protein
DHKOHJCB_02259	CDS	315				hypothetical protein
DHKOHJCB_02260	CDS	612	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
DHKOHJCB_02261	CDS	177				hypothetical protein
DHKOHJCB_02262	CDS	144				hypothetical protein
DHKOHJCB_02263	CDS	681				hypothetical protein
DHKOHJCB_02264	CDS	225				hypothetical protein
DHKOHJCB_02265	CDS	279				hypothetical protein
DHKOHJCB_02266	CDS	1416	kamA	5.4.3.2	COG1509	L-lysine 2,3-aminomutase
DHKOHJCB_02267	CDS	828	yodP	2.3.1.-		N-acetyltransferase YodP
DHKOHJCB_02268	CDS	1305	ylmB_2	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
DHKOHJCB_02269	CDS	654	scoB_2	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
DHKOHJCB_02270	CDS	690	atoD	2.8.3.8	COG1788	Acetate CoA-transferase subunit alpha
DHKOHJCB_02271	CDS	1335	spuC	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
DHKOHJCB_02272	CDS	156				hypothetical protein
DHKOHJCB_02273	CDS	780				hypothetical protein
DHKOHJCB_02274	CDS	1281				hypothetical protein
DHKOHJCB_02275	CDS	306				hypothetical protein
DHKOHJCB_02276	CDS	402				hypothetical protein
DHKOHJCB_02277	CDS	954				hypothetical protein
DHKOHJCB_02278	CDS	1149	phy	3.1.3.8	COG4247	3-phytase
DHKOHJCB_02279	CDS	1026	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
DHKOHJCB_02280	CDS	435	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
DHKOHJCB_02281	CDS	534	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
DHKOHJCB_02282	CDS	426				hypothetical protein
DHKOHJCB_02283	CDS	1338	mepA_2			Multidrug export protein MepA
DHKOHJCB_02284	CDS	195				hypothetical protein
DHKOHJCB_02285	CDS	564				hypothetical protein
DHKOHJCB_02286	CDS	768	lipC_1	3.-.-.-	COG2755	Spore germination lipase LipC
DHKOHJCB_02287	CDS	582	ypmQ		COG1999	SCO1 protein 
DHKOHJCB_02288	CDS	252				hypothetical protein
DHKOHJCB_02289	CDS	1269	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
DHKOHJCB_02290	CDS	996	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
DHKOHJCB_02291	CDS	642				hypothetical protein
DHKOHJCB_02292	CDS	621				hypothetical protein
DHKOHJCB_02293	CDS	507				IS1595 family transposase ISSsu9
DHKOHJCB_02294	CDS	795	thyA2	2.1.1.45	COG0207	Thymidylate synthase 2
DHKOHJCB_02295	CDS	534	ypjQ_2		COG1267	putative protein YpjQ
DHKOHJCB_02296	CDS	612				hypothetical protein
DHKOHJCB_02297	CDS	774	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
DHKOHJCB_02298	CDS	435				hypothetical protein
DHKOHJCB_02299	CDS	1677	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
DHKOHJCB_02300	CDS	1134				hypothetical protein
DHKOHJCB_02301	CDS	618	yedJ		COG1418	putative protein YedJ
DHKOHJCB_02302	CDS	483	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
DHKOHJCB_02303	CDS	906	metAA	2.3.1.31		Homoserine O-acetyltransferase
DHKOHJCB_02304	CDS	129				hypothetical protein
DHKOHJCB_02305	CDS	1149	ugtP_2	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
DHKOHJCB_02306	CDS	201	cspD		COG1278	Cold shock protein CspD
DHKOHJCB_02307	CDS	183	degR			Regulatory protein DegR
DHKOHJCB_02308	CDS	270				hypothetical protein
DHKOHJCB_02309	CDS	171				hypothetical protein
DHKOHJCB_02310	CDS	801				hypothetical protein
DHKOHJCB_02311	CDS	609				queuosine precursor transporter
DHKOHJCB_02312	CDS	399	rnhA		COG0328	14.7 kDa ribonuclease H-like protein
DHKOHJCB_02313	CDS	129	sspL			Small, acid-soluble spore protein L
DHKOHJCB_02314	CDS	891	ypcP	3.1.11.-	COG0258	5'-3' exonuclease
DHKOHJCB_02315	CDS	147				hypothetical protein
DHKOHJCB_02316	CDS	258				hypothetical protein
DHKOHJCB_02317	CDS	3582	der_1			GTPase Der
DHKOHJCB_02318	CDS	507				hypothetical protein
DHKOHJCB_02319	CDS	1098		2.3.1.-	COG3424	Alpha-pyrone synthesis polyketide synthase-like Pks11
DHKOHJCB_02320	CDS	1317	pucK_2		COG2233	Uric acid permease PucK
DHKOHJCB_02321	CDS	585	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
DHKOHJCB_02322	CDS	1506	ypwA	3.4.17.19	COG2317	Carboxypeptidase 1
DHKOHJCB_02323	CDS	993	kdgT			2-keto-3-deoxygluconate permease
DHKOHJCB_02324	CDS	591	kdgA		COG0800	KHG/KDPG aldolase
DHKOHJCB_02325	CDS	975	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
DHKOHJCB_02326	CDS	1020	kdgR		COG1609	HTH-type transcriptional regulator KdgR
DHKOHJCB_02327	CDS	828	kduI	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
DHKOHJCB_02328	CDS	765	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
DHKOHJCB_02329	CDS	1926	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
DHKOHJCB_02330	CDS	192				hypothetical protein
DHKOHJCB_02331	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
DHKOHJCB_02332	CDS	297	gpsB		COG3599	Cell cycle protein GpsB
DHKOHJCB_02333	CDS	546				hypothetical protein
DHKOHJCB_02334	CDS	1242				hypothetical protein
DHKOHJCB_02335	CDS	2250	dbpA_2	3.6.4.13		ATP-dependent RNA helicase DbpA
DHKOHJCB_02336	CDS	558	crr			PTS system glucose-specific EIIA component
DHKOHJCB_02337	CDS	420				hypothetical protein
DHKOHJCB_02338	CDS	378				hypothetical protein
DHKOHJCB_02339	CDS	189				hypothetical protein
DHKOHJCB_02340	CDS	372	yppE			putative protein YppE
DHKOHJCB_02341	CDS	246				hypothetical protein
DHKOHJCB_02342	CDS	105	sspM			Small, acid-soluble spore protein M
DHKOHJCB_02343	CDS	963				hypothetical protein
DHKOHJCB_02344	CDS	621	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
DHKOHJCB_02345	CDS	2754	ponA		COG0744	Penicillin-binding protein 1A/1B
DHKOHJCB_02346	CDS	495	ypoC			putative protein YpoC
DHKOHJCB_02347	CDS	660	nth	4.2.99.18	COG0177	Endonuclease III
DHKOHJCB_02348	CDS	699	dnaD		COG3935	DNA replication protein DnaD
DHKOHJCB_02349	CDS	1296	asnS	6.1.1.22		Asparagine--tRNA ligase
DHKOHJCB_02350	CDS	1182		2.6.1.1		Aspartate aminotransferase
DHKOHJCB_02351	CDS	486	ypmB		COG5353	putative protein YpmB
DHKOHJCB_02352	CDS	171				hypothetical protein
DHKOHJCB_02353	CDS	2796	dinG	3.1.-.-		3'-5' exonuclease DinG
DHKOHJCB_02354	CDS	384	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
DHKOHJCB_02355	CDS	861	panC	6.3.2.1		Pantothenate synthetase
DHKOHJCB_02356	CDS	834	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
DHKOHJCB_02357	CDS	978	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
DHKOHJCB_02358	CDS	1194	cca	2.7.7.72		CCA-adding enzyme
DHKOHJCB_02359	CDS	1134	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
DHKOHJCB_02360	CDS	711	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
DHKOHJCB_02361	CDS	414	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
DHKOHJCB_02362	CDS	804	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
DHKOHJCB_02363	CDS	336	ypjD		COG1694	putative protein YpjD
DHKOHJCB_02364	CDS	873				hypothetical protein
DHKOHJCB_02365	CDS	795				hypothetical protein
DHKOHJCB_02366	CDS	594				hypothetical protein
DHKOHJCB_02367	CDS	768	petD			Cytochrome b6-f complex subunit 4
DHKOHJCB_02368	CDS	675	qcrB		COG1290	Menaquinol-cytochrome c reductase cytochrome b subunit
DHKOHJCB_02369	CDS	504	petC_2	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
DHKOHJCB_02370	CDS	447				hypothetical protein
DHKOHJCB_02371	CDS	540				hypothetical protein
DHKOHJCB_02372	CDS	1272	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
DHKOHJCB_02373	CDS	1287	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
DHKOHJCB_02374	CDS	1116				hypothetical protein
DHKOHJCB_02375	CDS	1083	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
DHKOHJCB_02376	CDS	804	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
DHKOHJCB_02377	CDS	1203	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
DHKOHJCB_02378	CDS	648	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
DHKOHJCB_02379	CDS	753	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
DHKOHJCB_02380	CDS	1017	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
DHKOHJCB_02381	CDS	1548	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
DHKOHJCB_02382	CDS	384	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
DHKOHJCB_02383	CDS	1089	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
DHKOHJCB_02384	CDS	1173	aroC	4.2.3.5	COG0082	Chorismate synthase
DHKOHJCB_02385	CDS	771	cheR	2.1.1.80		Chemotaxis protein methyltransferase
DHKOHJCB_02386	CDS	447	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
DHKOHJCB_02387	CDS	1047	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
DHKOHJCB_02388	CDS	702	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
DHKOHJCB_02389	CDS	765	hepS	2.5.1.30		Heptaprenyl diphosphate synthase component 1
DHKOHJCB_02390	CDS	228	mtrB			Transcription attenuation protein MtrB
DHKOHJCB_02391	CDS	573	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
DHKOHJCB_02392	CDS	279	hupA		COG0776	DNA-binding protein HU 1
DHKOHJCB_02393	CDS	1479	spoIVA	3.6.1.3		Stage IV sporulation protein A
DHKOHJCB_02394	CDS	735				hypothetical protein
DHKOHJCB_02395	CDS	204				hypothetical protein
DHKOHJCB_02396	CDS	1032	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
DHKOHJCB_02397	CDS	1311	der_2		COG1160	GTPase Der
DHKOHJCB_02398	CDS	195				hypothetical protein
DHKOHJCB_02399	CDS	894				hypothetical protein
DHKOHJCB_02400	CDS	600				hypothetical protein
DHKOHJCB_02401	CDS	132				hypothetical protein
DHKOHJCB_02402	CDS	1050	fni	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
DHKOHJCB_02403	CDS	1149	ypfD		COG0539	30S ribosomal protein S1 
DHKOHJCB_02404	CDS	675	cmk	2.7.4.25	COG0283	Cytidylate kinase
DHKOHJCB_02405	CDS	177				hypothetical protein
DHKOHJCB_02406	CDS	654	ypfA		COG5581	putative protein YpfA
DHKOHJCB_02407	CDS	1353	ypeB			Sporulation protein YpeB
DHKOHJCB_02408	CDS	918	sleB		COG3409	Spore cortex-lytic enzyme
DHKOHJCB_02409	CDS	657	prsW	3.4.-.-	COG2339	Protease PrsW
DHKOHJCB_02410	CDS	975		1.18.1.2	COG0492	Ferredoxin--NADP reductase
DHKOHJCB_02411	CDS	1275	gudB	1.4.1.2	COG0334	Cryptic catabolic NAD-specific glutamate dehydrogenase GudB
DHKOHJCB_02412	CDS	585	mecB		COG4862	Adapter protein MecA 2
DHKOHJCB_02413	CDS	780	ypbG_2		COG1408	putative protein YpbG
DHKOHJCB_02414	CDS	444				hypothetical protein
DHKOHJCB_02415	CDS	723				hypothetical protein
DHKOHJCB_02416	CDS	603				hypothetical protein
DHKOHJCB_02417	CDS	1491	dbpA_3	3.6.4.13		ATP-dependent RNA helicase DbpA
DHKOHJCB_02418	CDS	1059				hypothetical protein
DHKOHJCB_02419	CDS	249	fer		COG1141	Ferredoxin
DHKOHJCB_02420	CDS	573	fmnP		COG3601	Riboflavin transporter FmnP
DHKOHJCB_02421	CDS	1578	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
DHKOHJCB_02422	CDS	768	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
DHKOHJCB_02423	CDS	1104	rsiX			Anti-sigma-X factor RsiX
DHKOHJCB_02424	CDS	585	sigX		COG1595	ECF RNA polymerase sigma factor SigX
DHKOHJCB_02425	CDS	1770	resE	2.7.13.3		Sensor histidine kinase ResE
DHKOHJCB_02426	CDS	723	srrA_1		COG0745	Transcriptional regulatory protein SrrA
DHKOHJCB_02427	CDS	1176	ccsA_1			Cytochrome c biogenesis protein CcsA
DHKOHJCB_02428	CDS	1629	ccsB			Cytochrome c biogenesis protein CcsB
DHKOHJCB_02429	CDS	540	resA_2			Thiol-disulfide oxidoreductase ResA
DHKOHJCB_02430	CDS	735	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
DHKOHJCB_02431	CDS	537	spmB			Spore maturation protein B
DHKOHJCB_02432	CDS	591	spmA		COG2715	Spore maturation protein A
DHKOHJCB_02433	CDS	1149	dacB	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacB
DHKOHJCB_02434	CDS	540				hypothetical protein
DHKOHJCB_02435	CDS	594	scpB		COG1386	Segregation and condensation protein B
DHKOHJCB_02436	CDS	786	scpA		COG1354	Segregation and condensation protein A
DHKOHJCB_02437	CDS	525				hypothetical protein
DHKOHJCB_02438	CDS	375	ribT	2.3.1.-		Protein RibT
DHKOHJCB_02439	CDS	465	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
DHKOHJCB_02440	CDS	1197	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
DHKOHJCB_02441	CDS	648	ribE	2.5.1.9	COG0307	Riboflavin synthase
DHKOHJCB_02442	CDS	1086	ribD		COG0117	Riboflavin biosynthesis protein RibD
DHKOHJCB_02443	CDS	345				hypothetical protein
DHKOHJCB_02444	CDS	555	sipS	3.4.21.89	COG0681	Signal peptidase I S
DHKOHJCB_02445	CDS	207				hypothetical protein
