locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCJDOLDM_01877	CDS	750	mapB	3.4.11.18	COG0024	Methionine aminopeptidase 2
LCJDOLDM_01878	CDS	1359	nagP			PTS system N-acetylglucosamine-specific EIICB component
LCJDOLDM_01879	CDS	1950	ltaS2_2		COG1368	Lipoteichoic acid synthase 2
LCJDOLDM_01880	CDS	393				hypothetical protein
LCJDOLDM_01881	CDS	1416	alsT_2		COG1115	Amino-acid carrier protein AlsT
LCJDOLDM_01882	CDS	201				hypothetical protein
LCJDOLDM_01883	CDS	1413	treP		COG1263	PTS system trehalose-specific EIIBC component
LCJDOLDM_01884	CDS	1689	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
LCJDOLDM_01885	CDS	717	treR		COG2188	HTH-type transcriptional regulator TreR
LCJDOLDM_01886	CDS	666	yfkO	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
LCJDOLDM_01887	CDS	4389	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
LCJDOLDM_01888	CDS	519	yfkM	3.2.-.-	COG0693	General stress protein 18
LCJDOLDM_01889	CDS	1191	ydiN			Inner membrane transport protein YdiN
LCJDOLDM_01890	CDS	216				hypothetical protein
LCJDOLDM_01891	CDS	471	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
LCJDOLDM_01892	CDS	321				hypothetical protein
LCJDOLDM_01893	CDS	828				hypothetical protein
LCJDOLDM_01894	CDS	108				hypothetical protein
LCJDOLDM_01895	CDS	1176	ycaD			putative MFS-type transporter YcaD
LCJDOLDM_01896	CDS	1056	chaA		COG0387	Ca(2+)/H(+) antiporter ChaA
LCJDOLDM_01897	CDS	792	yfkD			putative protein YfkD
LCJDOLDM_01898	CDS	837	yfkC		COG0668	putative MscS family protein YfkC
LCJDOLDM_01899	CDS	1122	queE_1	4.3.99.3		7-carboxy-7-deazaguanine synthase
LCJDOLDM_01900	CDS	186				hypothetical protein
LCJDOLDM_01901	CDS	792	pdaA	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaA
LCJDOLDM_01902	CDS	861	mmsB	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
LCJDOLDM_01903	CDS	960	corA_1		COG0598	Cobalt/magnesium transport protein CorA
LCJDOLDM_01904	CDS	864				hypothetical protein
LCJDOLDM_01905	CDS	1401	rlmCD_2	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
LCJDOLDM_01906	CDS	294				hypothetical protein
LCJDOLDM_01907	CDS	978	dus	1.3.1.-		putative tRNA-dihydrouridine synthase
LCJDOLDM_01908	CDS	453				hypothetical protein
LCJDOLDM_01909	CDS	690				hypothetical protein
LCJDOLDM_01910	CDS	1002	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
LCJDOLDM_01911	CDS	1029	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
LCJDOLDM_01912	CDS	1197	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
LCJDOLDM_01913	CDS	1377	pdhD_1	1.8.1.4		Dihydrolipoyl dehydrogenase
LCJDOLDM_01914	CDS	1818	acoR		COG3284	Acetoin dehydrogenase operon transcriptional activator AcoR
LCJDOLDM_01915	CDS	180	sspH			Small, acid-soluble spore protein H
LCJDOLDM_01916	CDS	330				hypothetical protein
LCJDOLDM_01917	CDS	558				hypothetical protein
LCJDOLDM_01918	CDS	768				hypothetical protein
LCJDOLDM_01919	CDS	1224				hypothetical protein
LCJDOLDM_01920	CDS	315				hypothetical protein
LCJDOLDM_01921	CDS	1350	glvA	3.2.1.122	COG1486	Maltose-6'-phosphate glucosidase
LCJDOLDM_01922	CDS	765	glvR		COG1737	HTH-type transcriptional regulator GlvR
LCJDOLDM_01923	CDS	1584	malP_2		COG1263	PTS system maltose-specific EIICB component
LCJDOLDM_01924	CDS	2334				hypothetical protein
LCJDOLDM_01925	CDS	1722			COG1132	putative ABC transporter ATP-binding protein
LCJDOLDM_01926	CDS	1815			COG1132	putative ABC transporter ATP-binding protein
LCJDOLDM_01927	CDS	405	catD	1.-.-.-	COG2259	Putative oxidoreductase CatD
LCJDOLDM_01928	CDS	858	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
LCJDOLDM_01929	CDS	1167	lnrJ	2.7.13.3		Sensor histidine kinase LnrJ
LCJDOLDM_01930	CDS	663	lnrK_2		COG2197	Transcriptional regulatory protein LnrK
LCJDOLDM_01931	CDS	936	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
LCJDOLDM_01932	CDS	1191	lnrM		COG0842	Linearmycin resistance permease protein LnrM
LCJDOLDM_01933	CDS	1158	lnrN		COG0842	Linearmycin resistance permease protein LnrN
LCJDOLDM_01934	CDS	549				hypothetical protein
LCJDOLDM_01935	CDS	633	estB	3.1.1.3		Extracellular esterase EstB
LCJDOLDM_01936	CDS	1089				hypothetical protein
LCJDOLDM_01937	CDS	618	yfiR			putative HTH-type transcriptional regulator YfiR
LCJDOLDM_01938	CDS	1254	mdtG_1			Multidrug resistance protein MdtG
LCJDOLDM_01939	CDS	537	yfiT	3.-.-.-		Putative metal-dependent hydrolase YfiT
LCJDOLDM_01940	CDS	1563	bmr3_3			Multidrug resistance protein 3
LCJDOLDM_01941	CDS	483				hypothetical protein
LCJDOLDM_01942	CDS	2571	mprF	2.3.2.3		Phosphatidylglycerol lysyltransferase
LCJDOLDM_01943	CDS	978	yfiY		COG0614	putative siderophore-binding lipoprotein YfiY
LCJDOLDM_01944	CDS	1002	yfiZ_2		COG0609	putative siderophore transport system permease protein YfiZ
LCJDOLDM_01945	CDS	1032	yfhA		COG0609	putative siderophore transport system permease protein YfhA
LCJDOLDM_01946	CDS	882	yddE	5.1.-.-	COG0384	putative isomerase YddE
LCJDOLDM_01947	CDS	585	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
LCJDOLDM_01948	CDS	192				hypothetical protein
LCJDOLDM_01949	CDS	111				hypothetical protein
LCJDOLDM_01950	CDS	912				Epimerase family protein
LCJDOLDM_01951	CDS	795	recX			Regulatory protein RecX
LCJDOLDM_01952	CDS	315	yfhH			putative protein YfhH
LCJDOLDM_01953	CDS	105				hypothetical protein
LCJDOLDM_01954	CDS	1194	ydhP_1		COG2814	Inner membrane transport protein YdhP
LCJDOLDM_01955	CDS	153	sspK			Small, acid-soluble spore protein K
LCJDOLDM_01956	CDS	270				hypothetical protein
LCJDOLDM_01957	CDS	519				hypothetical protein
LCJDOLDM_01958	CDS	378				hypothetical protein
LCJDOLDM_01959	CDS	861	ephA	3.3.2.10		Epoxide hydrolase A
LCJDOLDM_01960	CDS	990	csbB	2.4.-.-	COG0463	Putative glycosyltransferase CsbB
LCJDOLDM_01961	CDS	2586				hypothetical protein
LCJDOLDM_01962	CDS	984	yfhP		COG1988	putative protein YfhP
LCJDOLDM_01963	CDS	1314	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
LCJDOLDM_01964	CDS	225	yfhS			putative protein YfhS
LCJDOLDM_01965	CDS	753	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
LCJDOLDM_01966	CDS	255	sspE			Small, acid-soluble spore protein gamma-type
LCJDOLDM_01967	CDS	261				hypothetical protein
LCJDOLDM_01968	CDS	531				hypothetical protein
LCJDOLDM_01969	CDS	1743		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
LCJDOLDM_01970	CDS	1110				hypothetical protein
LCJDOLDM_01971	CDS	1290	hemL1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase 1
LCJDOLDM_01972	CDS	474	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
LCJDOLDM_01973	CDS	438	perR		COG0735	Peroxide operon regulator
LCJDOLDM_01974	CDS	354				hypothetical protein
LCJDOLDM_01975	CDS	885				hypothetical protein
LCJDOLDM_01976	rRNA	1547				16S ribosomal RNA
LCJDOLDM_01977	rRNA	2924				23S ribosomal RNA
LCJDOLDM_01978	rRNA	111				5S ribosomal RNA
LCJDOLDM_01979	tRNA	75				tRNA-Asn(gtt)
LCJDOLDM_01980	tRNA	92				tRNA-Ser(gga)
LCJDOLDM_01981	tRNA	72				tRNA-Glu(ttc)
LCJDOLDM_01982	tRNA	76				tRNA-Val(tac)
LCJDOLDM_01983	tRNA	77				tRNA-Met(cat)
LCJDOLDM_01984	tRNA	77				tRNA-Asp(gtc)
LCJDOLDM_01985	tRNA	76				tRNA-Phe(gaa)
LCJDOLDM_01986	tRNA	74				tRNA-Thr(tgt)
LCJDOLDM_01987	tRNA	85				tRNA-Tyr(gta)
LCJDOLDM_01988	tRNA	74				tRNA-Trp(cca)
LCJDOLDM_01989	tRNA	76				tRNA-His(gtg)
LCJDOLDM_01990	tRNA	75				tRNA-Gln(ttg)
LCJDOLDM_01991	tRNA	75				tRNA-Gly(gcc)
LCJDOLDM_01992	tRNA	71				tRNA-Cys(gca)
LCJDOLDM_01993	tRNA	89				tRNA-Leu(taa)
LCJDOLDM_01994	tRNA	84				tRNA-Leu(caa)
LCJDOLDM_01995	CDS	777	spo0M		COG4326	Sporulation-control protein spo0M
LCJDOLDM_01996	CDS	198				hypothetical protein
LCJDOLDM_01997	CDS	696				hypothetical protein
LCJDOLDM_01998	CDS	1773	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
LCJDOLDM_01999	CDS	198				hypothetical protein
LCJDOLDM_02000	CDS	1452	katA_2	1.11.1.6	COG0753	Vegetative catalase
LCJDOLDM_02001	CDS	768	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
LCJDOLDM_02002	CDS	999	ssuA		COG0715	Putative aliphatic sulfonates-binding protein
LCJDOLDM_02003	CDS	831	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
LCJDOLDM_02004	CDS	402	ssuD_1	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
LCJDOLDM_02005	CDS	711	ssuD_2	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
LCJDOLDM_02006	CDS	507				hypothetical protein
LCJDOLDM_02007	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
LCJDOLDM_02008	CDS	474				hypothetical protein
LCJDOLDM_02009	tRNA	74				tRNA-Gly(tcc)
LCJDOLDM_02010	CDS	624				hypothetical protein
LCJDOLDM_02011	CDS	1161	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
LCJDOLDM_02012	CDS	924				hypothetical protein
LCJDOLDM_02013	CDS	474	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
LCJDOLDM_02014	CDS	642				hypothetical protein
LCJDOLDM_02015	CDS	714				hypothetical protein
LCJDOLDM_02016	CDS	708				hypothetical protein
LCJDOLDM_02017	CDS	1896				hypothetical protein
LCJDOLDM_02018	CDS	1179				hypothetical protein
LCJDOLDM_02019	CDS	465				hypothetical protein
LCJDOLDM_02020	CDS	633	aaeA			p-hydroxybenzoic acid efflux pump subunit AaeA
LCJDOLDM_02021	CDS	1599	emrB_2			Multidrug export protein EmrB
LCJDOLDM_02022	CDS	531	pnpB	1.6.5.6		p-benzoquinone reductase
LCJDOLDM_02023	CDS	375				hypothetical protein
LCJDOLDM_02024	CDS	762				hypothetical protein
LCJDOLDM_02025	CDS	366	ytrA_1		COG1725	HTH-type transcriptional repressor YtrA
LCJDOLDM_02026	CDS	699	opuBA_2		COG1125	Choline transport ATP-binding protein OpuBA
LCJDOLDM_02027	CDS	918	bcrA_3			Bacitracin transport ATP-binding protein BcrA
LCJDOLDM_02028	CDS	942				hypothetical protein
LCJDOLDM_02029	CDS	204	cspB		COG1278	Cold shock protein CspB
LCJDOLDM_02030	CDS	831	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
LCJDOLDM_02031	CDS	1080				hypothetical protein
LCJDOLDM_02032	CDS	1392	tcyP		COG1823	L-cystine uptake protein TcyP
LCJDOLDM_02033	CDS	570				hypothetical protein
LCJDOLDM_02034	CDS	318				hypothetical protein
LCJDOLDM_02035	CDS	447				hypothetical protein
LCJDOLDM_02036	CDS	576	yhcN			putative spore germination lipoprotein YhcN
LCJDOLDM_02037	CDS	969				hypothetical protein
LCJDOLDM_02038	CDS	654				hypothetical protein
LCJDOLDM_02039	CDS	3588	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
LCJDOLDM_02040	CDS	597	srtD	3.4.22.-	COG3764	Sortase D
LCJDOLDM_02041	CDS	909	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
LCJDOLDM_02042	CDS	396				hypothetical protein
LCJDOLDM_02043	CDS	423	hrp1_1		COG0517	Hypoxic response protein 1
LCJDOLDM_02044	CDS	663	cbbY	3.1.3.-	COG0637	Protein CbbY
LCJDOLDM_02045	CDS	1542				hypothetical protein
LCJDOLDM_02046	CDS	1338	tpa	2.6.1.77	COG0161	Taurine--pyruvate aminotransferase
LCJDOLDM_02047	CDS	576	glpP		COG1954	Glycerol uptake operon antiterminator regulatory protein
LCJDOLDM_02048	CDS	825	glpF		COG0580	Glycerol uptake facilitator protein
LCJDOLDM_02049	CDS	1491	glpK	2.7.1.30	COG0554	Glycerol kinase
LCJDOLDM_02050	CDS	1665	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
LCJDOLDM_02051	CDS	1746	pgcA	5.4.2.2		Phosphoglucomutase
LCJDOLDM_02052	CDS	1140				hypothetical protein
LCJDOLDM_02053	CDS	648	vraR			Response regulator protein VraR
LCJDOLDM_02054	CDS	525	azr	1.7.-.-	COG0431	FMN-dependent NADPH-azoreductase
LCJDOLDM_02055	CDS	243				hypothetical protein
LCJDOLDM_02056	CDS	324				hypothetical protein
LCJDOLDM_02057	CDS	1461	lytF	3.4.-.-	COG0791	Peptidoglycan endopeptidase LytF
LCJDOLDM_02058	CDS	441	nsrR		COG1959	HTH-type transcriptional repressor NsrR
LCJDOLDM_02059	CDS	1527				hypothetical protein
LCJDOLDM_02060	CDS	1407				hypothetical protein
LCJDOLDM_02061	CDS	1377	phoA	3.1.3.1	COG1785	Alkaline phosphatase 4
LCJDOLDM_02062	CDS	1005	lytE	3.4.-.-		putative peptidoglycan endopeptidase LytE
LCJDOLDM_02063	CDS	876	cysL_2		COG0583	HTH-type transcriptional regulator CysL
LCJDOLDM_02064	CDS	1101	citA	2.3.3.16	COG0372	Citrate synthase 1
LCJDOLDM_02065	CDS	870	ydaD_2	1.-.-.-		General stress protein 39
LCJDOLDM_02066	CDS	1398	yhdG_2		COG0531	putative amino acid permease YhdG
LCJDOLDM_02067	CDS	1356				hypothetical protein
LCJDOLDM_02068	CDS	1410	gabR_4		COG1167	HTH-type transcriptional regulatory protein GabR
LCJDOLDM_02069	CDS	429				hypothetical protein
LCJDOLDM_02070	CDS	291	yhdK			putative anti-sigma-M factor YhdK
LCJDOLDM_02071	CDS	1074	yhdL			putative anti-sigma-M factor YhdL
LCJDOLDM_02072	CDS	492	sigM_1		COG1595	ECF RNA polymerase sigma factor SigM
LCJDOLDM_02073	CDS	996	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
LCJDOLDM_02074	CDS	600	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
LCJDOLDM_02075	CDS	1335				hypothetical protein
LCJDOLDM_02076	CDS	546				hypothetical protein
LCJDOLDM_02077	CDS	1182	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
LCJDOLDM_02078	CDS	1386				hypothetical protein
LCJDOLDM_02079	CDS	357	crcB_1			Putative fluoride ion transporter CrcB
LCJDOLDM_02080	CDS	396	crcB_2			Putative fluoride ion transporter CrcB
LCJDOLDM_02081	CDS	732	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
LCJDOLDM_02082	CDS	108				hypothetical protein
LCJDOLDM_02083	CDS	1116				hypothetical protein
LCJDOLDM_02084	CDS	744	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
LCJDOLDM_02085	CDS	849		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
LCJDOLDM_02086	CDS	849	dat	2.6.1.21		D-alanine aminotransferase
LCJDOLDM_02087	CDS	1362	nhaC		COG1757	Na(+)/H(+) antiporter NhaC
LCJDOLDM_02088	CDS	501	nhaX		COG0589	Stress response protein NhaX
LCJDOLDM_02089	CDS	1758	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
LCJDOLDM_02090	CDS	2022	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
LCJDOLDM_02091	CDS	444				hypothetical protein
LCJDOLDM_02092	CDS	204				Small, acid-soluble spore protein 1
LCJDOLDM_02093	CDS	210				hypothetical protein
LCJDOLDM_02094	CDS	1362	yheD			Endospore coat-associated protein YheD
LCJDOLDM_02095	CDS	1092				hypothetical protein
LCJDOLDM_02096	CDS	1134				hypothetical protein
LCJDOLDM_02097	CDS	354				hypothetical protein
LCJDOLDM_02098	CDS	1074	yhaZ		COG4335	putative protein YhaZ
LCJDOLDM_02099	CDS	867	yhaX		COG0561	Stress response protein YhaX
LCJDOLDM_02100	CDS	1506	hemZ	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ
LCJDOLDM_02101	CDS	1218	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
LCJDOLDM_02102	CDS	498	khtT_1		COG0490	K(+)/H(+) antiporter subunit KhtT
LCJDOLDM_02103	CDS	318	khtS			K(+)/H(+) antiporter modulator KhtS
LCJDOLDM_02104	CDS	768	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
LCJDOLDM_02105	CDS	186				hypothetical protein
LCJDOLDM_02106	CDS	897		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
LCJDOLDM_02107	CDS	1260	yhaP		COG1668	putative protein YhaP
LCJDOLDM_02108	CDS	1224	yhaO		COG0420	putative metallophosphoesterase YhaO
LCJDOLDM_02109	CDS	2883	yhaN		COG4717	putative protein YhaN
LCJDOLDM_02110	CDS	945	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
LCJDOLDM_02111	CDS	213	yhaL			Sporulation protein YhaL
LCJDOLDM_02112	CDS	876	prsA	5.2.1.8	COG0760	Foldase protein PrsA
LCJDOLDM_02113	CDS	519				hypothetical protein
LCJDOLDM_02114	CDS	204	yhaI			putative protein YhaI
LCJDOLDM_02115	CDS	612	hpr		COG1846	HTH-type transcriptional regulator Hpr
LCJDOLDM_02116	CDS	357				hypothetical protein
LCJDOLDM_02117	CDS	192				hypothetical protein
LCJDOLDM_02118	CDS	519	trpP			putative tryptophan transport protein
LCJDOLDM_02119	CDS	1080	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
LCJDOLDM_02120	CDS	438	hit		COG0537	Protein hit
LCJDOLDM_02121	CDS	744	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
LCJDOLDM_02122	CDS	1227				hypothetical protein
LCJDOLDM_02123	CDS	711				hypothetical protein
LCJDOLDM_02124	CDS	1191		3.5.1.47		N-acetyldiaminopimelate deacetylase
LCJDOLDM_02125	CDS	1389				hypothetical protein
LCJDOLDM_02126	CDS	318				hypothetical protein
LCJDOLDM_02127	CDS	501	hmoB	1.14.14.18	COG2329	Heme-degrading monooxygenase HmoB
LCJDOLDM_02128	CDS	2145	pbpF		COG0744	Penicillin-binding protein 1F
LCJDOLDM_02129	CDS	1062	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
LCJDOLDM_02130	CDS	933	hemH	4.99.1.1	COG0276	Ferrochelatase
LCJDOLDM_02131	CDS	1413	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
LCJDOLDM_02132	CDS	576				hypothetical protein
LCJDOLDM_02133	CDS	2328	smc_1			Chromosome partition protein Smc
LCJDOLDM_02134	CDS	978	fabHB	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 2
LCJDOLDM_02135	CDS	777				hypothetical protein
LCJDOLDM_02136	CDS	1041	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
LCJDOLDM_02137	CDS	408				hypothetical protein
LCJDOLDM_02138	CDS	1290	gltT			Proton/sodium-glutamate symport protein
LCJDOLDM_02139	CDS	735			COG1234	putative protein
LCJDOLDM_02140	CDS	996	lplJ	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
LCJDOLDM_02141	CDS	645	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
LCJDOLDM_02142	CDS	1098	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LCJDOLDM_02143	CDS	426	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LCJDOLDM_02144	CDS	396				hypothetical protein
LCJDOLDM_02145	CDS	1281	htpX_3	3.4.24.-		Protease HtpX
LCJDOLDM_02146	CDS	1146	apr	3.4.21.62		Subtilisin amylosacchariticus
LCJDOLDM_02147	CDS	450				hypothetical protein
LCJDOLDM_02148	CDS	993	yhfP	1.6.5.-	COG0604	Putative quinone oxidoreductase YhfP
LCJDOLDM_02149	CDS	972	yhfQ		COG4594	Putative ABC transporter substrate-binding lipoprotein YhfQ
LCJDOLDM_02150	CDS	582	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
LCJDOLDM_02151	CDS	1095	yhfS	2.3.1.-	COG0183	Putative acetyl-CoA C-acetyltransferase YhfS
LCJDOLDM_02152	CDS	1440	yhfT	6.2.1.-	COG0318	putative acyl--CoA ligase YhfT
LCJDOLDM_02153	CDS	561	bioY_2		COG1268	putative biotin transporter BioY
LCJDOLDM_02154	CDS	1299	hemAT		COG0840	Heme-based aerotactic transducer HemAT
LCJDOLDM_02155	CDS	1530	petC_1	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
LCJDOLDM_02156	CDS	858	ydaD_3	1.-.-.-		General stress protein 39
LCJDOLDM_02157	CDS	234				hypothetical protein
LCJDOLDM_02158	CDS	579	comK		COG4903	Competence transcription factor
LCJDOLDM_02159	CDS	900	yghA	1.-.-.-		putative oxidoreductase YghA
LCJDOLDM_02160	CDS	270				hypothetical protein
LCJDOLDM_02161	CDS	1470	yodF_1		COG0591	putative symporter YodF
LCJDOLDM_02162	CDS	201				hypothetical protein
LCJDOLDM_02163	CDS	372				hypothetical protein
LCJDOLDM_02164	CDS	624	ydjZ_1		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
LCJDOLDM_02165	CDS	507	sipV	3.4.21.89	COG0681	Signal peptidase I V
LCJDOLDM_02166	CDS	1497	oxyS	1.14.13.234		12-dehydrotetracycline 5-monooxygenase/anhydrotetracycline 6-monooxygenase
LCJDOLDM_02167	CDS	591				hypothetical protein
LCJDOLDM_02168	CDS	198				hypothetical protein
LCJDOLDM_02169	CDS	183				hypothetical protein
LCJDOLDM_02170	CDS	1221	glcP		COG0738	Glucose/mannose transporter GlcP
LCJDOLDM_02171	CDS	534	ntdC_1	1.1.1.361	COG0673	Glucose-6-phosphate 3-dehydrogenase
LCJDOLDM_02172	CDS	507	ntdC_2	1.1.1.361	COG0673	Glucose-6-phosphate 3-dehydrogenase
LCJDOLDM_02173	CDS	849	ntdB	3.1.3.92	COG0561	Kanosamine-6-phosphate phosphatase
LCJDOLDM_02174	CDS	1326	ntdA	2.6.1.104	COG0399	3-oxo-glucose-6-phosphate:glutamate aminotransferase
LCJDOLDM_02175	CDS	990	cytR		COG1609	HTH-type transcriptional repressor CytR
LCJDOLDM_02176	CDS	1155				hypothetical protein
LCJDOLDM_02177	CDS	1206	yfcJ			putative MFS-type transporter YfcJ
LCJDOLDM_02178	CDS	1728	sgrR		COG4533	HTH-type transcriptional regulator SgrR
LCJDOLDM_02179	CDS	327	yhjQ		COG1145	putative cysteine-rich protein YhjQ
LCJDOLDM_02180	CDS	438				hypothetical protein
LCJDOLDM_02181	CDS	3501	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
LCJDOLDM_02182	CDS	3699	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
LCJDOLDM_02183	CDS	1176	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
LCJDOLDM_02184	CDS	2079	sbcC		COG0419	Nuclease SbcCD subunit C
LCJDOLDM_02185	CDS	1329				hypothetical protein
LCJDOLDM_02186	CDS	303				hypothetical protein
LCJDOLDM_02187	CDS	219	gerPF_2			putative spore germination protein GerPF
LCJDOLDM_02188	CDS	402	gerPE			putative spore germination protein GerPE
LCJDOLDM_02189	CDS	177	gerPD			putative spore germination protein GerPD
LCJDOLDM_02190	CDS	618	gerPC			putative spore germination protein GerPC
LCJDOLDM_02191	CDS	234	gerPB			putative spore germination protein GerPB
LCJDOLDM_02192	CDS	222	gerPA			putative spore germination protein GerPA
LCJDOLDM_02193	CDS	171	yisI	3.1.3.-		Aspartyl-phosphate phosphatase YisI
LCJDOLDM_02194	CDS	924	cotH_2		COG5337	Inner spore coat protein H
LCJDOLDM_02195	CDS	906	yisK		COG0179	putative protein YisK
LCJDOLDM_02196	CDS	357				hypothetical protein
LCJDOLDM_02197	CDS	2685	wprA	3.4.21.-	COG1404	Cell wall-associated protease
LCJDOLDM_02198	CDS	558				hypothetical protein
LCJDOLDM_02199	CDS	1845	asnO	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
LCJDOLDM_02200	CDS	510	yizA		COG2318	putative protein YizA
LCJDOLDM_02201	CDS	804	yisP	2.5.1.-	COG1562	Putative phytoene/squalene synthase YisP
LCJDOLDM_02202	CDS	1368	yeeO		COG0534	putative FMN/FAD exporter YeeO
LCJDOLDM_02203	CDS	864	araC			Arabinose operon regulatory protein
LCJDOLDM_02204	CDS	1014	degA_1		COG1609	HTH-type transcriptional regulator DegA
LCJDOLDM_02205	CDS	1029	iolX	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
LCJDOLDM_02206	CDS	510				hypothetical protein
LCJDOLDM_02207	CDS	612	argO		COG1279	Arginine exporter protein ArgO
LCJDOLDM_02208	CDS	1449	norG_2		COG1167	HTH-type transcriptional regulator NorG
LCJDOLDM_02209	CDS	639				hypothetical protein
LCJDOLDM_02210	CDS	807		3.1.1.2		Arylesterase
LCJDOLDM_02211	CDS	600	cysC_1	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
LCJDOLDM_02212	CDS	1170	sat_1	2.7.7.4	COG2046	Sulfate adenylyltransferase
LCJDOLDM_02213	CDS	711	cysH_1	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
LCJDOLDM_02214	CDS	687	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
LCJDOLDM_02215	CDS	759	yitD	4.4.1.19	COG1809	Phosphosulfolactate synthase
LCJDOLDM_02216	CDS	675				hypothetical protein
LCJDOLDM_02217	CDS	1116	yitF	5.-.-.-	COG4948	Putative isomerase YitF
LCJDOLDM_02218	CDS	1269	ymfD_2			Bacillibactin exporter
LCJDOLDM_02219	CDS	849				hypothetical protein
LCJDOLDM_02220	CDS	450				hypothetical protein
LCJDOLDM_02221	CDS	1839	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
LCJDOLDM_02222	CDS	492				hypothetical protein
LCJDOLDM_02223	CDS	849	cvfB			Conserved virulence factor B
