locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGCDPPDJ_02167	CDS	1302				hypothetical protein
OGCDPPDJ_02168	CDS	225				hypothetical protein
OGCDPPDJ_02169	CDS	777	rsfA_1			Prespore-specific transcriptional regulator RsfA
OGCDPPDJ_02170	CDS	891				hypothetical protein
OGCDPPDJ_02171	CDS	846	lipL	2.3.1.204	COG0095	Octanoyl-[GcvH]:protein N-octanoyltransferase
OGCDPPDJ_02172	CDS	900	cysL_1		COG0583	HTH-type transcriptional regulator CysL
OGCDPPDJ_02173	CDS	972	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
OGCDPPDJ_02174	CDS	765		1.11.1.-	COG3253	Putative heme-dependent peroxidase
OGCDPPDJ_02175	CDS	780	bacG	1.3.1.-	COG1028	NADPH-dependent reductase BacG
OGCDPPDJ_02176	CDS	1200	bacF_1	2.6.1.-	COG0436	Transaminase BacF
OGCDPPDJ_02177	CDS	1185	bacE			Putative bacilysin exporter BacE
OGCDPPDJ_02178	CDS	1419	bacD	6.3.2.49	COG0439	Alanine--anticapsin ligase
OGCDPPDJ_02179	CDS	762	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
OGCDPPDJ_02180	CDS	708	bacB	5.3.3.19		H2HPP isomerase
OGCDPPDJ_02181	CDS	615	bacA	4.1.1.100		Prephenate decarboxylase
OGCDPPDJ_02182	CDS	1239	pbuE_2		COG2814	Purine efflux pump PbuE
OGCDPPDJ_02183	CDS	1413	rocC_1		COG0833	Amino-acid permease RocC
OGCDPPDJ_02184	CDS	1701	rocB_2		COG4187	Protein RocB
OGCDPPDJ_02185	CDS	1548	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
OGCDPPDJ_02186	CDS	1275	rocG	1.4.1.2	COG0334	Catabolic NAD-specific glutamate dehydrogenase RocG
OGCDPPDJ_02187	CDS	465	bslB			putative biofilm-surface layer protein B
OGCDPPDJ_02188	CDS	456	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
OGCDPPDJ_02189	CDS	852	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
OGCDPPDJ_02190	CDS	948	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
OGCDPPDJ_02191	CDS	741	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
OGCDPPDJ_02192	CDS	1020	murG_1	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
OGCDPPDJ_02193	CDS	723	kdsB	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
OGCDPPDJ_02194	CDS	1122	spsE		COG2089	Spore coat polysaccharide biosynthesis protein SpsE
OGCDPPDJ_02195	CDS	870	wecD	2.3.1.210		dTDP-fucosamine acetyltransferase
OGCDPPDJ_02196	CDS	1170	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
OGCDPPDJ_02197	CDS	1380				hypothetical protein
OGCDPPDJ_02198	CDS	771	spsA		COG0463	Spore coat polysaccharide biosynthesis protein SpsA
OGCDPPDJ_02199	CDS	555	gerQ			Spore coat protein GerQ
OGCDPPDJ_02200	CDS	372				hypothetical protein
OGCDPPDJ_02201	CDS	1323	ywdJ		COG2233	Putative purine permease YwdJ
OGCDPPDJ_02202	CDS	318	ywdI			putative protein YwdI
OGCDPPDJ_02203	CDS	1371	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
OGCDPPDJ_02204	CDS	678	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
OGCDPPDJ_02205	CDS	807				hypothetical protein
OGCDPPDJ_02206	CDS	816	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
OGCDPPDJ_02207	CDS	249				hypothetical protein
OGCDPPDJ_02208	CDS	1440	scrB	3.2.1.26	COG1621	Sucrose-6-phosphate hydrolase
OGCDPPDJ_02209	CDS	1386	sacX_1		COG1263	Negative regulator of SacY activity
OGCDPPDJ_02210	CDS	771	nirC		COG2116	Nitrite transporter NirC
OGCDPPDJ_02211	CDS	831	sacY_1		COG3711	Levansucrase and sucrase synthesis operon antiterminator
OGCDPPDJ_02212	CDS	303				hypothetical protein
OGCDPPDJ_02213	CDS	2421	vpr	3.4.21.-	COG1404	Minor extracellular protease vpr
OGCDPPDJ_02214	CDS	1002				hypothetical protein
OGCDPPDJ_02215	CDS	750	nfrA1	1.5.1.38	COG0778	FMN reductase (NADPH)
OGCDPPDJ_02216	CDS	1185	rodA	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
OGCDPPDJ_02217	CDS	1146	eis	2.3.1.-		N-acetyltransferase Eis
OGCDPPDJ_02218	CDS	261	ywcE			Spore morphogenesis and germination protein YwcE
OGCDPPDJ_02219	CDS	375	qoxD	1.10.3.-		Quinol oxidase subunit 4
OGCDPPDJ_02220	CDS	615	qoxC	1.10.3.-		Quinol oxidase subunit 3
OGCDPPDJ_02221	CDS	1950	qoxB	1.10.3.-		Quinol oxidase subunit 1
OGCDPPDJ_02222	CDS	1002	qoxA	1.10.3.-		Quinol oxidase subunit 2
OGCDPPDJ_02223	CDS	249				hypothetical protein
OGCDPPDJ_02224	CDS	1542	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
OGCDPPDJ_02225	CDS	1173	galK	2.7.1.6	COG0153	Galactokinase
OGCDPPDJ_02226	CDS	405				hypothetical protein
OGCDPPDJ_02227	CDS	672				hypothetical protein
OGCDPPDJ_02228	CDS	159	slrA			Transcriptional regulator SlrA
OGCDPPDJ_02229	CDS	309				hypothetical protein
OGCDPPDJ_02230	CDS	1542	actP		COG4147	Cation/acetate symporter ActP
OGCDPPDJ_02231	CDS	603				hypothetical protein
OGCDPPDJ_02232	CDS	1251	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
OGCDPPDJ_02233	CDS	1158	efeM		COG2822	putative iron uptake system component EfeM
OGCDPPDJ_02234	CDS	1446	efeU		COG0672	Ferrous iron permease EfeU
OGCDPPDJ_02235	CDS	669	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
OGCDPPDJ_02236	CDS	819	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
OGCDPPDJ_02237	CDS	906	cynR			HTH-type transcriptional regulator CynR
OGCDPPDJ_02238	CDS	387				hypothetical protein
OGCDPPDJ_02239	CDS	678	yohK		COG1346	Inner membrane protein YohK
OGCDPPDJ_02240	CDS	1203				hypothetical protein
OGCDPPDJ_02241	CDS	198				hypothetical protein
OGCDPPDJ_02242	CDS	1188	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
OGCDPPDJ_02243	CDS	381	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
OGCDPPDJ_02244	CDS	1332	licC_1		COG1455	Lichenan permease IIC component
OGCDPPDJ_02245	CDS	1938	epr	3.4.21.-	COG1404	Minor extracellular protease Epr
OGCDPPDJ_02246	CDS	1380	sacX_2		COG1263	Negative regulator of SacY activity
OGCDPPDJ_02247	CDS	843	sacY_2		COG3711	Levansucrase and sucrase synthesis operon antiterminator
OGCDPPDJ_02248	CDS	861	gspA		COG1442	General stress protein A
OGCDPPDJ_02249	CDS	714				hypothetical protein
OGCDPPDJ_02250	CDS	516				hypothetical protein
OGCDPPDJ_02251	CDS	1239	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
OGCDPPDJ_02252	CDS	1368	ywaD	3.4.11.6	COG2234	Aminopeptidase YwaD
OGCDPPDJ_02253	CDS	861				hypothetical protein
OGCDPPDJ_02254	CDS	384				hypothetical protein
OGCDPPDJ_02255	CDS	1194	sotB			sugar efflux transporter
OGCDPPDJ_02256	CDS	633	ywaC	2.7.6.5	COG2357	GTP pyrophosphokinase YwaC
OGCDPPDJ_02257	CDS	936	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
OGCDPPDJ_02258	CDS	1512	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
OGCDPPDJ_02259	CDS	1194				hypothetical protein
OGCDPPDJ_02260	CDS	237	dltC		COG0236	D-alanyl carrier protein
OGCDPPDJ_02261	CDS	1179	dltD		COG3966	Protein DltD
OGCDPPDJ_02262	CDS	759				hypothetical protein
OGCDPPDJ_02263	CDS	1092	ilvK	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase 2
OGCDPPDJ_02264	CDS	1329	licH	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
OGCDPPDJ_02265	CDS	264	licA		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
OGCDPPDJ_02266	CDS	1359	licC_2		COG1455	Lichenan permease IIC component
OGCDPPDJ_02267	CDS	309	licB	2.7.1.-	COG1440	Lichenan-specific phosphotransferase enzyme IIB component
OGCDPPDJ_02268	CDS	1926	licR		COG1762	putative licABCH operon regulator
OGCDPPDJ_02269	CDS	159				hypothetical protein
OGCDPPDJ_02270	CDS	591		3.2.2.-		Putative 3-methyladenine DNA glycosylase
OGCDPPDJ_02271	CDS	1644	katA_1	1.11.1.6	COG0753	Catalase
OGCDPPDJ_02272	CDS	1203				hypothetical protein
OGCDPPDJ_02273	CDS	777	yxlG			putative transmembrane protein YxlG
OGCDPPDJ_02274	CDS	888	yxlF	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
OGCDPPDJ_02275	CDS	189	yxlE			Negative regulatory protein YxlE
OGCDPPDJ_02276	CDS	207	yxlD			Negative regulatory protein YxlD
OGCDPPDJ_02277	CDS	321	yxlC			putative protein YxlC
OGCDPPDJ_02278	CDS	537	sigY		COG1595	RNA polymerase sigma factor SigY
OGCDPPDJ_02279	CDS	1374				hypothetical protein
OGCDPPDJ_02280	CDS	831	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
OGCDPPDJ_02281	CDS	1728			COG1132	putative ABC transporter ATP-binding/permease protein
OGCDPPDJ_02282	CDS	1704	cydD		COG4988	ATP-binding/permease protein CydD
OGCDPPDJ_02283	CDS	1017	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
OGCDPPDJ_02284	CDS	1407	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
OGCDPPDJ_02285	CDS	1353	cimH_2		COG3493	Citrate/malate transporter
OGCDPPDJ_02286	CDS	1689	htpX_1	3.4.24.-		Protease HtpX
OGCDPPDJ_02287	CDS	198				hypothetical protein
OGCDPPDJ_02288	CDS	840				hypothetical protein
OGCDPPDJ_02289	CDS	1098	msmX_2	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
OGCDPPDJ_02290	CDS	894	lrp_2			Leucine-rich protein
OGCDPPDJ_02291	CDS	1458	aldY	1.2.1.3	COG1012	Putative aldehyde dehydrogenase AldY
OGCDPPDJ_02292	CDS	837				hypothetical protein
OGCDPPDJ_02293	CDS	1020	lnpD	5.1.3.2		UDP-glucose 4-epimerase
OGCDPPDJ_02294	CDS	474				hypothetical protein
OGCDPPDJ_02295	CDS	1221				hypothetical protein
OGCDPPDJ_02296	CDS	657	liaR_2		COG2197	Transcriptional regulatory protein LiaR
OGCDPPDJ_02297	CDS	1233	pepT_2	3.4.11.4	COG2195	Peptidase T
OGCDPPDJ_02298	CDS	129				hypothetical protein
OGCDPPDJ_02299	CDS	264				hypothetical protein
OGCDPPDJ_02300	CDS	489				hypothetical protein
OGCDPPDJ_02301	CDS	1134	metE_1	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
OGCDPPDJ_02302	CDS	1137	metE_2	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
OGCDPPDJ_02303	CDS	774	bdhA_2	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
OGCDPPDJ_02304	CDS	651	scoB_2	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
OGCDPPDJ_02305	CDS	717	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
OGCDPPDJ_02306	CDS	1419				hypothetical protein
OGCDPPDJ_02307	CDS	849	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
OGCDPPDJ_02308	CDS	1194	nupG		COG1972	Purine nucleoside transport protein NupG
OGCDPPDJ_02309	CDS	672				hypothetical protein
OGCDPPDJ_02310	CDS	291				hypothetical protein
OGCDPPDJ_02311	CDS	2061	katE	1.11.1.6	COG0753	Catalase HPII
OGCDPPDJ_02312	CDS	1281	citN_2		COG2851	Citrate transporter
OGCDPPDJ_02313	CDS	729	bglS	3.2.1.73	COG2273	Beta-glucanase
OGCDPPDJ_02314	CDS	834	licT		COG3711	Transcription antiterminator LicT
OGCDPPDJ_02315	CDS	681				hypothetical protein
OGCDPPDJ_02316	CDS	1284				hypothetical protein
OGCDPPDJ_02317	CDS	1440	dbpA_3	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
OGCDPPDJ_02318	CDS	1149	yxiM	3.1.-.-	COG2755	putative esterase YxiM
OGCDPPDJ_02319	CDS	342				hypothetical protein
OGCDPPDJ_02320	CDS	522				hypothetical protein
OGCDPPDJ_02321	CDS	351				hypothetical protein
OGCDPPDJ_02322	CDS	453				hypothetical protein
OGCDPPDJ_02323	CDS	297				hypothetical protein
OGCDPPDJ_02324	CDS	312				hypothetical protein
OGCDPPDJ_02325	CDS	417				hypothetical protein
OGCDPPDJ_02326	CDS	759				hypothetical protein
OGCDPPDJ_02327	CDS	489				hypothetical protein
OGCDPPDJ_02328	CDS	852				hypothetical protein
OGCDPPDJ_02329	CDS	864	wapI_1			Immunity protein WapI
OGCDPPDJ_02330	CDS	270				hypothetical protein
OGCDPPDJ_02331	CDS	423	wapI_2			Immunity protein WapI
OGCDPPDJ_02332	CDS	411				hypothetical protein
OGCDPPDJ_02333	CDS	606				hypothetical protein
OGCDPPDJ_02334	CDS	129				hypothetical protein
OGCDPPDJ_02335	CDS	471				hypothetical protein
OGCDPPDJ_02336	CDS	831				hypothetical protein
OGCDPPDJ_02337	CDS	675				hypothetical protein
OGCDPPDJ_02338	CDS	690				hypothetical protein
OGCDPPDJ_02339	CDS	7029	wapA	3.1.-.-	COG3209	tRNA nuclease WapA
OGCDPPDJ_02340	CDS	939				hypothetical protein
OGCDPPDJ_02341	CDS	744	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
OGCDPPDJ_02342	CDS	732	ido	1.14.11.45		L-isoleucine-4-hydroxylase
OGCDPPDJ_02343	CDS	447	teaD		COG0589	TRAP-T-associated universal stress protein TeaD
OGCDPPDJ_02344	CDS	1446	bglH	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
OGCDPPDJ_02345	CDS	1830	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
OGCDPPDJ_02346	CDS	339				hypothetical protein
OGCDPPDJ_02347	CDS	1617				hypothetical protein
OGCDPPDJ_02348	CDS	270				hypothetical protein
OGCDPPDJ_02349	CDS	366				hypothetical protein
OGCDPPDJ_02350	CDS	3135	uvrB_2			UvrABC system protein B
OGCDPPDJ_02351	CDS	858				hypothetical protein
OGCDPPDJ_02352	CDS	408	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
OGCDPPDJ_02353	CDS	1410	abn2	3.2.1.99	COG3507	Extracellular endo-alpha-(1->5)-L-arabinanase 2
OGCDPPDJ_02354	CDS	447	hutP			Hut operon positive regulatory protein
OGCDPPDJ_02355	CDS	1527	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
OGCDPPDJ_02356	CDS	1659	hutU	4.2.1.49	COG2987	Urocanate hydratase
OGCDPPDJ_02357	CDS	1266	hutI	3.5.2.7	COG1228	Imidazolonepropionase
OGCDPPDJ_02358	CDS	960	hutG	3.5.3.8	COG0010	Formimidoylglutamase
OGCDPPDJ_02359	CDS	1365	rocC_2		COG0833	Amino-acid permease RocC
OGCDPPDJ_02360	CDS	1302	pdp	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
OGCDPPDJ_02361	CDS	1182	nupC		COG1972	Nucleoside permease NupC
OGCDPPDJ_02362	CDS	672	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
OGCDPPDJ_02363	CDS	942	deoR		COG2390	Deoxyribonucleoside regulator
OGCDPPDJ_02364	CDS	828				hypothetical protein
OGCDPPDJ_02365	CDS	1113				hypothetical protein
OGCDPPDJ_02366	CDS	1338				hypothetical protein
OGCDPPDJ_02367	CDS	1143	scmP_2	3.5.1.-	COG1473	N-acetylcysteine deacetylase
OGCDPPDJ_02368	CDS	750	yxeO	3.6.3.-	COG1126	putative amino-acid import ATP-binding protein YxeO
OGCDPPDJ_02369	CDS	675	yxeN			putative amino-acid permease protein YxeN
OGCDPPDJ_02370	CDS	795	yxeM		COG0834	putative amino-acid-binding protein YxeM
OGCDPPDJ_02371	CDS	498	scmL	2.3.1.-		S-(2-succino)cysteine N-acetyltransferase
OGCDPPDJ_02372	CDS	1326	ntaA	1.14.14.10		Nitrilotriacetate monooxygenase component A
OGCDPPDJ_02373	CDS	987	yxeI		COG3049	putative protein YxeI
OGCDPPDJ_02374	CDS	813	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
OGCDPPDJ_02375	CDS	558				hypothetical protein
OGCDPPDJ_02376	CDS	435	yxeF			putative protein YxeF
OGCDPPDJ_02377	CDS	366	yxeE			putative protein YxeE
OGCDPPDJ_02378	CDS	354				hypothetical protein
OGCDPPDJ_02379	CDS	399				hypothetical protein
OGCDPPDJ_02380	CDS	966	yxeB		COG0614	Iron(3+)-hydroxamate-binding protein YxeB
OGCDPPDJ_02381	CDS	348	yxeA		COG5294	putative protein YxeA
OGCDPPDJ_02382	CDS	1869	yxdM_2			ABC transporter permease protein YxdM
OGCDPPDJ_02383	CDS	774	yxdL_2		COG1136	ABC transporter ATP-binding protein YxdL
OGCDPPDJ_02384	CDS	978	graS_2	2.7.13.3		Sensor histidine kinase GraS
OGCDPPDJ_02385	CDS	690	graR_3		COG0745	Response regulator protein GraR
OGCDPPDJ_02386	CDS	873	iolJ	4.1.2.29	COG0191	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase
OGCDPPDJ_02387	CDS	837	iolI	5.3.99.11	COG1082	Inosose isomerase
OGCDPPDJ_02388	CDS	870				hypothetical protein
OGCDPPDJ_02389	CDS	1035	iolG_3	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
OGCDPPDJ_02390	CDS	1332	iolT_3			Major myo-inositol transporter IolT
OGCDPPDJ_02391	CDS	894	iolE_2	4.2.1.44	COG1082	Inosose dehydratase
OGCDPPDJ_02392	CDS	1914	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
OGCDPPDJ_02393	CDS	978	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
OGCDPPDJ_02394	CDS	816	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
OGCDPPDJ_02395	CDS	1464	iolA	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
OGCDPPDJ_02396	CDS	756	srlR		COG1349	Glucitol operon repressor
OGCDPPDJ_02397	CDS	933	iolS_2	1.1.1.-	COG0667	Aldo-keto reductase IolS
OGCDPPDJ_02398	CDS	651				hypothetical protein
OGCDPPDJ_02399	CDS	309				hypothetical protein
OGCDPPDJ_02400	CDS	1386	csbC_2			putative metabolite transport protein CsbC
OGCDPPDJ_02401	CDS	1881	htpG		COG0326	Chaperone protein HtpG
OGCDPPDJ_02402	CDS	252				hypothetical protein
OGCDPPDJ_02403	CDS	822	bacC_3	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
OGCDPPDJ_02404	CDS	1143				hypothetical protein
OGCDPPDJ_02405	CDS	1338	alkH	1.2.1.3		Aldehyde dehydrogenase
OGCDPPDJ_02406	CDS	480				hypothetical protein
OGCDPPDJ_02407	CDS	993	yxbC		COG2850	putative protein YxbC
OGCDPPDJ_02408	CDS	735	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
OGCDPPDJ_02409	CDS	270				hypothetical protein
OGCDPPDJ_02410	CDS	483				hypothetical protein
OGCDPPDJ_02411	CDS	2244	asnH	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 2
OGCDPPDJ_02412	CDS	1200				hypothetical protein
OGCDPPDJ_02413	CDS	1233	yxaL		COG1520	putative protein YxaL
OGCDPPDJ_02414	CDS	426				hypothetical protein
OGCDPPDJ_02415	CDS	456				hypothetical protein
OGCDPPDJ_02416	CDS	1209				hypothetical protein
OGCDPPDJ_02417	CDS	1014	qdoI	1.13.11.24	COG1917	Quercetin 2,3-dioxygenase
OGCDPPDJ_02418	CDS	576	yxaF_1			putative HTH-type transcriptional regulator YxaF
OGCDPPDJ_02419	CDS	1071	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
OGCDPPDJ_02420	CDS	432				hypothetical protein
OGCDPPDJ_02421	CDS	405	cidA			Holin-like protein CidA
OGCDPPDJ_02422	CDS	693	cidB		COG1346	Holin-like protein CidB
OGCDPPDJ_02423	CDS	1032	yxaB	2.-.-.-	COG5039	General stress protein 30
OGCDPPDJ_02424	CDS	1149	garK	2.7.1.165	COG1929	Glycerate 2-kinase
OGCDPPDJ_02425	CDS	732	gntR			putative D-xylose utilization operon transcriptional repressor
OGCDPPDJ_02426	CDS	1542	xylB_2	2.7.1.17	COG1070	Xylulose kinase
OGCDPPDJ_02427	CDS	1347	gntT_2		COG2610	High-affinity gluconate transporter
OGCDPPDJ_02428	CDS	1407	gntZ	1.1.1.343	COG0362	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
OGCDPPDJ_02429	CDS	564	ahpC_1	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
OGCDPPDJ_02430	CDS	1530	ahpF	1.6.99.3	COG3634	NADH dehydrogenase
OGCDPPDJ_02431	CDS	1440	bglA	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
OGCDPPDJ_02432	CDS	231	ptsG_1	2.7.1.199		PTS system glucose-specific EIICBA component
OGCDPPDJ_02433	CDS	711	yydK		COG2188	putative HTH-type transcriptional regulator YydK
OGCDPPDJ_02434	CDS	1917	rep	3.6.4.12		ATP-dependent DNA helicase Rep
OGCDPPDJ_02435	CDS	894	htpX_2	3.4.24.-		Protease HtpX
OGCDPPDJ_02436	CDS	1014				hypothetical protein
OGCDPPDJ_02437	CDS	552				hypothetical protein
OGCDPPDJ_02438	CDS	159				hypothetical protein
OGCDPPDJ_02439	CDS	723	yydJ			putative peptide export permease protein YydJ
OGCDPPDJ_02440	CDS	630	yydI			putative peptide export ATP-binding protein YydI
OGCDPPDJ_02441	CDS	1926	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
OGCDPPDJ_02442	CDS	3024				hypothetical protein
OGCDPPDJ_02443	CDS	1647				hypothetical protein
OGCDPPDJ_02444	CDS	306				hypothetical protein
OGCDPPDJ_02445	CDS	1533				hypothetical protein
OGCDPPDJ_02446	CDS	1293				hypothetical protein
OGCDPPDJ_02447	CDS	687				hypothetical protein
OGCDPPDJ_02448	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
OGCDPPDJ_02449	CDS	171				hypothetical protein
OGCDPPDJ_02450	CDS	414				hypothetical protein
OGCDPPDJ_02451	CDS	1212	fdhA	1.2.1.46		Glutathione-independent formaldehyde dehydrogenase
OGCDPPDJ_02452	CDS	171				hypothetical protein
OGCDPPDJ_02453	CDS	249				hypothetical protein
OGCDPPDJ_02454	CDS	1164				hypothetical protein
OGCDPPDJ_02455	CDS	738				hypothetical protein
OGCDPPDJ_02456	CDS	471	yycN_1	2.3.1.-	COG0454	putative N-acetyltransferase YycN
OGCDPPDJ_02457	CDS	1098	rapG_2	3.1.-.-		Response regulator aspartate phosphatase G
OGCDPPDJ_02458	CDS	117				hypothetical protein
OGCDPPDJ_02459	CDS	891	rocF	3.5.3.1	COG0010	Arginase
OGCDPPDJ_02460	CDS	1404	rocE		COG0833	Amino-acid permease RocE
OGCDPPDJ_02461	CDS	1239	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
OGCDPPDJ_02462	CDS	1386	rocR		COG3829	Arginine utilization regulatory protein RocR
OGCDPPDJ_02463	CDS	1467	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
OGCDPPDJ_02464	CDS	684	tcrX		COG0745	putative transcriptional regulatory protein TcrX
OGCDPPDJ_02465	CDS	900				hypothetical protein
OGCDPPDJ_02466	CDS	501				hypothetical protein
OGCDPPDJ_02467	CDS	1203	htrA_1	3.4.21.107	COG0265	Serine protease Do-like HtrA
OGCDPPDJ_02468	CDS	795	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
OGCDPPDJ_02469	CDS	843	yycI		COG4853	Two-component system WalR/WalK regulatory protein YycI
OGCDPPDJ_02470	CDS	1377	yycH		COG4863	Two-component system WalR/WalK regulatory protein YycH
OGCDPPDJ_02471	CDS	1836	walK	2.7.13.3		Sensor histidine kinase WalK
OGCDPPDJ_02472	CDS	711	walR_2		COG0745	Transcriptional regulatory protein WalR
OGCDPPDJ_02473	tRNA	74				tRNA-Phe(gaa)
OGCDPPDJ_02474	tRNA	77				tRNA-Asp(gtc)
OGCDPPDJ_02475	tRNA	72				tRNA-Glu(ttc)
OGCDPPDJ_02476	tRNA	76				tRNA-Lys(ttt)
OGCDPPDJ_02477	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
OGCDPPDJ_02478	CDS	420	yycE			putative protein YycE
OGCDPPDJ_02479	CDS	1365	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
OGCDPPDJ_02480	CDS	201				hypothetical protein
OGCDPPDJ_02481	CDS	204				hypothetical protein
OGCDPPDJ_02482	CDS	141	yycC			putative protein YycC
OGCDPPDJ_02483	CDS	1209	yycB		COG2807	putative transporter YycB
OGCDPPDJ_02484	CDS	2052				hypothetical protein
OGCDPPDJ_02485	CDS	450	rplI			50S ribosomal protein L9
OGCDPPDJ_02486	CDS	1980	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
OGCDPPDJ_02487	CDS	930				hypothetical protein
OGCDPPDJ_02488	CDS	150				hypothetical protein
OGCDPPDJ_02489	CDS	483	cotF		COG5577	Spore coat protein F
OGCDPPDJ_02490	CDS	378	yybR_1		COG1733	putative HTH-type transcriptional regulator YybR
OGCDPPDJ_02491	CDS	930	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
OGCDPPDJ_02492	CDS	447				hypothetical protein
OGCDPPDJ_02493	CDS	111				hypothetical protein
OGCDPPDJ_02494	CDS	1311	garP			putative galactarate transporter
OGCDPPDJ_02495	CDS	738				hypothetical protein
OGCDPPDJ_02496	CDS	789				hypothetical protein
OGCDPPDJ_02497	CDS	390	yybH		COG4319	putative protein YybH
OGCDPPDJ_02498	CDS	840				hypothetical protein
OGCDPPDJ_02499	CDS	1215	ynfM			Inner membrane transport protein YnfM
OGCDPPDJ_02500	CDS	669	gltC_3			HTH-type transcriptional regulator GltC
OGCDPPDJ_02501	CDS	444	yjcF_1	2.3.1.-		putative N-acetyltransferase YjcF
OGCDPPDJ_02502	CDS	480				hypothetical protein
